id,query,user_feedback,extra_results,date_created,num_doc_feedback,extra_results_size
392,"Criação de fundo para prevenção de desastres naturais e e recuperação de seus efeitos, para apoio financeiro aos estados e aos municípios afetados.","[{'id': 'PL 71/2022', 'class': 'r', 'score': '110.21575974935305', 'score_normalized': '1.0'}, {'id': 'PL 728/2019', 'class': 'i', 'score': '107.65618105112445', 'score_normalized': '0.9394914250004037'}, {'id': 'INC 17/2020', 'class': 'r', 'score': '105.80776533223195', 'score_normalized': '0.8957947802227131'}, {'id': 'INC 2904/2012', 'class': 'r', 'score': '105.54053422984741', 'score_normalized': '0.8894774229122892'}, {'id': 'PL 1434/2003', 'class': 'r', 'score': '104.82440387583561', 'score_normalized': '0.8725480636918836'}, {'id': 'PL 636/2022', 'class': 'r', 'score': '103.98341320100117', 'score_normalized': '0.8526669999225226'}, {'id': 'PL 291/2015', 'class': 'r', 'score': '103.88862948852453', 'score_normalized': '0.850426307976187'}, {'id': 'PL 4038/2012', 'class': 'r', 'score': '103.8094986379911', 'score_normalized': '0.8485556505091603'}, {'id': 'PL 7744/2017', 'class': 'pr', 'score': '102.89986476976179', 'score_normalized': '0.8270518580389317'}, {'id': 'PLP 21/2022', 'class': 'r', 'score': '102.86321697179632', 'score_normalized': '0.8261855021682181'}, {'id': 'INC 2251/2011', 'class': 'i', 'score': '102.54079325304626', 'score_normalized': '0.8185633885050834'}, {'id': 'PL 431/2020', 'class': 'r', 'score': '100.2097022264649', 'score_normalized': '0.7634562740762907'}]","['PL 3749/2008', 'PL 3798/2020']",2022-07-05 16:52:30.637098,12,2
422,Solicitamos a elaboração de projeto de lei proibindo o assédio moral nas relações de trabalho.,"[{'id': 'PL 2369/2003', 'class': 'r', 'score': '87.75516685229994', 'score_normalized': '1.0'}, {'id': 'PL 33/2007', 'class': 'r', 'score': '86.83894832155461', 'score_normalized': '0.9815690609672626'}, {'id': 'PL 6625/2009', 'class': 'r', 'score': '85.65578971290911', 'score_normalized': '0.9577682716902063'}, {'id': 'INC 5499/2013', 'class': 'r', 'score': '84.36388487012488', 'score_normalized': '0.9317799090950024'}, {'id': 'INC 1463/2011', 'class': 'r', 'score': '83.76671642933405', 'score_normalized': '0.9197670816361023'}, {'id': 'PL 4593/2009', 'class': 'r', 'score': '82.25314154342225', 'score_normalized': '0.8893195350000069'}, {'id': 'PL 3760/2012', 'class': 'r', 'score': '82.25314154342225', 'score_normalized': '0.8893195350000069'}, {'id': 'INC 6172/2014', 'class': 'r', 'score': '82.17286034036016', 'score_normalized': '0.8877045731656197'}, {'id': 'PL 6/2003', 'class': 'r', 'score': '81.76752061046437', 'score_normalized': '0.8795506321585783'}, {'id': 'PL 4591/2001', 'class': 'r', 'score': '81.57174083681011', 'score_normalized': '0.8756122648903136'}, {'id': 'PL 1610/2003', 'class': 'r', 'score': '81.55454910952763', 'score_normalized': '0.8752664307178122'}, {'id': 'PL 5719/2016', 'class': 'i', 'score': '81.1653507451905', 'score_normalized': '0.8674371944777379'}]","['PL 4286/2021', 'PL 167/2020', 'PL 6757/2010', 'PL 2593/2003', 'PL 6625/2009', 'PL 3258/2020', 'PL 3429/2015', 'PL 4150/2015', 'PL 1399/2019']",2022-07-05 21:12:29.193918,12,9
426,Solicita proposição que proíba Petrobras de praticar PPI,"[{'id': 'INC 1357/2022', 'class': 'r', 'score': '51.0579726095145', 'score_normalized': '1.0'}, {'id': 'INC 1396/2022', 'class': 'r', 'score': '51.0579726095145', 'score_normalized': '1.0'}, {'id': 'INC 1447/2022', 'class': 'r', 'score': '49.99115460369015', 'score_normalized': '0.9356420126267476'}, {'id': 'INC 2407/2016', 'class': 'i', 'score': '49.448615490298884', 'score_normalized': '0.9029122262728422'}, {'id': 'PL 6813/2017', 'class': 'i', 'score': '49.16452541262007', 'score_normalized': '0.8857739088350978'}, {'id': 'PFC 183/2018', 'class': 'pr', 'score': '49.02581838347936', 'score_normalized': '0.8774061224073451'}, {'id': 'PL 1566/2022', 'class': 'r', 'score': '48.96483356525977', 'score_normalized': '0.8737270879895636'}, {'id': 'PL 750/2021', 'class': 'r', 'score': '48.63479269990263', 'score_normalized': '0.85381669490532'}, {'id': 'PL 3421/2021', 'class': 'r', 'score': '48.509936810915974', 'score_normalized': '0.8462845069566639'}, {'id': 'INC 1445/2022', 'class': 'r', 'score': '48.399263778348775', 'score_normalized': '0.8396079289521376'}, {'id': 'PRC 278/2006', 'class': 'i', 'score': '48.37494140227587', 'score_normalized': '0.8381406316590274'}, {'id': 'PL 1381/2019', 'class': 'i', 'score': '48.21583296236975', 'score_normalized': '0.8285420882237361'}]","['PL 1333/2022', 'RIC 450/2022', 'REQ 44/2022', 'PL 3421/2021', 'PL 1294/2021', 'PL 4014/2021', 'PL 3677/2021']",2022-07-05 22:06:59.069081,12,7
430,Conferir ao município de Luziânia o título de Capital Nacional do Café do Cerrado. ,"[{'id': 'PL 5718/2019', 'class': 'r', 'score': '93.27768105115237', 'score_normalized': '1.0'}, {'id': 'PL 5517/2019', 'class': 'r', 'score': '93.06786023440014', 'score_normalized': '0.9952732302484011'}, {'id': 'PL 9483/2018', 'class': 'r', 'score': '88.79736280982756', 'score_normalized': '0.8990689624202595'}, {'id': 'PL 2487/2019', 'class': 'r', 'score': '88.69804557887834', 'score_normalized': '0.8968315786833649'}, {'id': 'PL 2408/2021', 'class': 'r', 'score': '86.46584709170294', 'score_normalized': '0.8465453942519839'}, {'id': 'PL 2229/2011', 'class': 'r', 'score': '84.54607662611437', 'score_normalized': '0.8032974786866154'}, {'id': 'PL 9182/2017', 'class': 'r', 'score': '84.51441842636564', 'score_normalized': '0.802584293868833'}, {'id': 'PL 2438/2021', 'class': 'r', 'score': '84.2208013957729', 'score_normalized': '0.795969792408766'}, {'id': 'PL 7682/2010', 'class': 'r', 'score': '84.21195125127873', 'score_normalized': '0.7957704194583609'}, {'id': 'PL 9530/2018', 'class': 'r', 'score': '83.82301097491423', 'score_normalized': '0.7870085093583291'}, {'id': 'PL 5218/2019', 'class': 'r', 'score': '83.514110784864', 'score_normalized': '0.7800497142435586'}]",[],2022-07-06 10:51:12.104699,11,0
432,Conceder desconto para os agricultores que tomaram crédito rural em 2021 por conta da pandemia . ,"[{'id': 'PL 2373/2021', 'class': 'r', 'score': '87.7098264850246', 'score_normalized': '1.0'}, {'id': 'INC 642/2003', 'class': 'pr', 'score': '87.58518704138456', 'score_normalized': '0.9958261780676066'}, {'id': 'PL 1401/2020', 'class': 'i', 'score': '85.78839637591794', 'score_normalized': '0.9356567480025759'}, {'id': 'PL 956/2007', 'class': 'r', 'score': '85.6480225054663', 'score_normalized': '0.9309560246832548'}, {'id': 'PL 2644/2003', 'class': 'pr', 'score': '81.24118090379022', 'score_normalized': '0.7833833816058506'}, {'id': 'PL 1723/2020', 'class': 'pr', 'score': '81.20645427821526', 'score_normalized': '0.7822204852768091'}, {'id': 'PL 1543/2020', 'class': 'r', 'score': '81.00414105979173', 'score_normalized': '0.7754455886340751'}, {'id': 'PDC 1040/2018', 'class': 'i', 'score': '80.87369990931852', 'score_normalized': '0.771077483972889'}, {'id': 'PL 10625/2018', 'class': 'r', 'score': '80.8386956275499', 'score_normalized': '0.7699052897243693'}, {'id': 'PL 2864/2021', 'class': 'pr', 'score': '80.43998831815865', 'score_normalized': '0.7565537112517581'}, {'id': 'PL 6276/2019', 'class': 'r', 'score': '80.21054948617255', 'score_normalized': '0.7488704546427837'}, {'id': 'PLV 25/2018 MPV84218 => MPV 842/2018 ', 'class': 'r', 'score': '80.20620646534547', 'score_normalized': '0.7487250191766782'}]",[],2022-07-06 10:59:10.30235,12,0
441,"Elaborar um projeto de lei que o apostador de jogos em loterias, deverá fornecer o seu CPF e telefone ou e-mail, de modo que seja avisado pelos canais oficias, em resgatar o seu prêmio, no prazo estipulado de 90 dias. Neste caso, ele não precisará apresentar o original, se fornecido o CPF no momento da aposta. Ficando dessa forma, o prêmio nominal ao seu ganhador.","[{'id': 'PL 713/2022', 'class': 'pr', 'score': '299.1454806071702', 'score_normalized': '1.0'}, {'id': 'PL 3386/2015', 'class': 'r', 'score': '298.22361211612366', 'score_normalized': '0.9899643651756619'}, {'id': 'PL 622/2007', 'class': 'r', 'score': '296.0197053220099', 'score_normalized': '0.9659722188040091'}, {'id': 'PL 1012/2007', 'class': 'r', 'score': '294.74622105791053', 'score_normalized': '0.9521088281434461'}, {'id': 'PL 9840/2018', 'class': 'r', 'score': '293.5945741178475', 'score_normalized': '0.9395717816457204'}, {'id': 'PL 6561/2013', 'class': 'r', 'score': '290.67329958925694', 'score_normalized': '0.9077702343802385'}, {'id': 'PL 7183/2014', 'class': 'i', 'score': '290.3117681433465', 'score_normalized': '0.9038345346530973'}, {'id': 'PL 3623/2015', 'class': 'r', 'score': '286.3129397861401', 'score_normalized': '0.860302532520588'}, {'id': 'PL 1798/2021', 'class': 'r', 'score': '283.85825256909646', 'score_normalized': '0.8335803430136505'}, {'id': 'PL 1622/2015', 'class': 'r', 'score': '282.9659454062489', 'score_normalized': '0.8238665184015161'}, {'id': 'INC 3483/2008', 'class': 'r', 'score': '281.9723289827583', 'score_normalized': '0.8130498220088491'}, {'id': 'PL 4490/2008', 'class': 'r', 'score': '279.7753119572093', 'score_normalized': '0.7891326789614357'}]",[],2022-07-06 13:34:51.515046,12,0
471,Elaborar projeto de lei adotando as seguintes providências: prorrogação de dívidas de crédito rural contratadas por agricultores familiares entre 2020 e 2021.,"[{'id': 'PL 1543/2020', 'class': 'r', 'score': '134.56000960131433', 'score_normalized': '1.0'}, {'id': 'INC 5314/2018', 'class': 'r', 'score': '129.3358796464632', 'score_normalized': '0.9072308767551508'}, {'id': 'PL 3570/2004', 'class': 'r', 'score': '129.26550130095166', 'score_normalized': '0.9059811112506638'}, {'id': 'PL 3590/2004', 'class': 'r', 'score': '128.14483597255267', 'score_normalized': '0.8860805458235088'}, {'id': 'INC 1785/2019', 'class': 'r', 'score': '127.58127047042706', 'score_normalized': '0.8760728549783208'}, {'id': 'PL 1723/2020', 'class': 'r', 'score': '126.11848586973696', 'score_normalized': '0.8500969994626908'}, {'id': 'INC 4961/2018', 'class': 'r', 'score': '126.10507034700454', 'score_normalized': '0.8498587691176356'}, {'id': 'PL 10622/2018', 'class': 'r', 'score': '125.3035151907656', 'score_normalized': '0.8356249024796847'}, {'id': 'PL 3669/2004', 'class': 'r', 'score': '125.16319826574058', 'score_normalized': '0.8331331807531038'}, {'id': 'PL 7713/2010', 'class': 'pr', 'score': '125.03911925364581', 'score_normalized': '0.8309298088491508'}, {'id': 'INC 1702/2015', 'class': 'r', 'score': '123.9377493520031', 'score_normalized': '0.8113718880036361'}, {'id': 'INC 655/2007', 'class': 'r', 'score': '123.50527922809317', 'score_normalized': '0.8036921643804786'}]","['PL 60/2022', 'PL 7034/2014', 'PL 4347/2019']",2022-07-06 16:02:29.251531,12,3
476,projeto de lei que redefina o ato cooperativo.,"[{'id': 'PLP 386/2008', 'class': 'r', 'score': '44.13464154762302', 'score_normalized': '1.0'}, {'id': 'PLP 62/2007', 'class': 'r', 'score': '44.0651556796728', 'score_normalized': '0.9970592386086762'}, {'id': 'PL 5770/2009', 'class': 'r', 'score': '43.825903536069475', 'score_normalized': '0.9869336765705914'}, {'id': 'PLP 271/2005', 'class': 'r', 'score': '43.759999837024864', 'score_normalized': '0.9841445187257954'}, {'id': 'PLP 198/2007', 'class': 'r', 'score': '42.90673217579874', 'score_normalized': '0.948032764370268'}, {'id': 'PL 2294/2007', 'class': 'r', 'score': '42.467672744533644', 'score_normalized': '0.9294510144108952'}, {'id': 'PL 7304/2014', 'class': 'r', 'score': '42.32209497920783', 'score_normalized': '0.9232899131059212'}, {'id': 'PL 2295/2007', 'class': 'r', 'score': '42.19695051494827', 'score_normalized': '0.9179935842308746'}, {'id': 'PL 3723/2008', 'class': 'r', 'score': '42.04164989387371', 'score_normalized': '0.9114209949551408'}, {'id': 'PL 5323/2013', 'class': 'r', 'score': '41.24489603241279', 'score_normalized': '0.8777010017638487'}, {'id': 'PL 6142/2005', 'class': 'r', 'score': '40.79963984570311', 'score_normalized': '0.8588569944606378'}, {'id': 'PLP 260/2013', 'class': 'r', 'score': '40.523449112793884', 'score_normalized': '0.847168127818535'}]","['PL 1678/2011', 'PL 5770/2009', 'PL 6142/2005', 'PL 3768/1989']",2022-07-06 16:23:50.338684,12,4
480,"Propor o banimento do glifosato, agrotóxico (herbicida) muito utilizado na agricultura.
","[{'id': 'PL 2129/2015', 'class': 'r', 'score': '69.81563309020049', 'score_normalized': '1.0'}, {'id': 'PL 4228/2019', 'class': 'r', 'score': '67.24977717740819', 'score_normalized': '0.925366885255313'}, {'id': 'PL 4722/2019', 'class': 'i', 'score': '63.6133600118609', 'score_normalized': '0.8195943287283597'}, {'id': 'INC 1355/2015', 'class': 'r', 'score': '63.283852192246', 'score_normalized': '0.8100099265848162'}, {'id': 'PDL 616/2019', 'class': 'pr', 'score': '61.354741773703395', 'score_normalized': '0.7538978438663522'}, {'id': 'INC 672/2007', 'class': 'r', 'score': '60.872539954058595', 'score_normalized': '0.7398720275466497'}, {'id': 'INC 673/2007', 'class': 'r', 'score': '60.419744926487226', 'score_normalized': '0.7267015673192936'}, {'id': 'INC 674/2007', 'class': 'r', 'score': '60.36744329992813', 'score_normalized': '0.7251802686068997'}, {'id': 'INC 1357/2015', 'class': 'r', 'score': '60.21676420991846', 'score_normalized': '0.7207974621686074'}, {'id': 'PDC 499/2003', 'class': 'r', 'score': '60.20818673007387', 'score_normalized': '0.7205479687990577'}, {'id': 'PL 4412/2012', 'class': 'r', 'score': '59.768421333366135', 'score_normalized': '0.707756501768661'}, {'id': 'INC 1356/2015', 'class': 'r', 'score': '59.2729681873344', 'score_normalized': '0.6933452437887996'}]","['PL 2129/2015', 'PL 4228/2019']",2022-07-06 16:41:05.107354,12,2
493,Projeto de lei versando sobre descarte de medicamentos vencidos.,"[{'id': 'PL 11186/2018', 'class': 'r', 'score': '90.37700530201839', 'score_normalized': '1.0'}, {'id': 'PL 2121/2011', 'class': 'r', 'score': '89.25272546396785', 'score_normalized': '0.9784555200927102'}, {'id': 'PL 5705/2013', 'class': 'r', 'score': '86.40239107718229', 'score_normalized': '0.9238348021479326'}, {'id': 'PL 8278/2014', 'class': 'r', 'score': '84.98477337078907', 'score_normalized': '0.8966691133594853'}, {'id': 'PL 1261/2019', 'class': 'r', 'score': '81.51355802103468', 'score_normalized': '0.8301505057801349'}, {'id': 'PL 4453/2019', 'class': 'r', 'score': '79.08431469009196', 'score_normalized': '0.7835991202957494'}, {'id': 'PL 595/2011', 'class': 'r', 'score': '73.83457095019979', 'score_normalized': '0.68299872287277'}, {'id': 'PL 7064/2014', 'class': 'r', 'score': '70.9667441599406', 'score_normalized': '0.6280427994725417'}, {'id': 'PL 977/2022', 'class': 'r', 'score': '68.18144258668025', 'score_normalized': '0.5746682998596145'}, {'id': 'PL 821/2020', 'class': 'r', 'score': '67.84730869713478', 'score_normalized': '0.5682653202578996'}, {'id': 'PL 4091/2019', 'class': 'r', 'score': '67.1413790889625', 'score_normalized': '0.5547376505937345'}, {'id': 'PL 6776/2016', 'class': 'r', 'score': '66.4420385348184', 'score_normalized': '0.5413362464173188'}]","['PL 2148/2011', 'PL 893/2015']",2022-07-06 17:05:31.019975,12,2
495,Distribuição de pílula anticoncepcionais e outros contraceptivos pelo SUS.,"[{'id': 'INC 2370/2016', 'class': 'r', 'score': '88.98654098880864', 'score_normalized': '1.0'}, {'id': 'PL 10043/2018', 'class': 'i', 'score': '74.45567899294457', 'score_normalized': '0.714625599212365'}, {'id': 'INC 12/2021', 'class': 'r', 'score': '66.48455188457', 'score_normalized': '0.5580790968230415'}, {'id': 'PL 3678/2008', 'class': 'i', 'score': '64.47491562155737', 'score_normalized': '0.5186114627266221'}, {'id': 'PL 261/2019', 'class': 'i', 'score': '63.89010711168991', 'score_normalized': '0.5071262956301044'}, {'id': 'INC 5628/2009', 'class': 'pr', 'score': '63.45212715091741', 'score_normalized': '0.4985247227228661'}, {'id': 'PL 2719/2021', 'class': 'i', 'score': '61.618700042829005', 'score_normalized': '0.4625176941991998'}, {'id': 'PL 1545/2003', 'class': 'i', 'score': '60.581353609481184', 'score_normalized': '0.44214504755854733'}, {'id': 'INC 70/2019', 'class': 'i', 'score': '60.07630527486348', 'score_normalized': '0.43222630592426964'}, {'id': 'INC 95/2015', 'class': 'r', 'score': '58.91857432766124', 'score_normalized': '0.4094894046017481'}, {'id': 'INC 8911/2006', 'class': 'r', 'score': '58.7964899643419', 'score_normalized': '0.4070917662484479'}, {'id': 'INC 783/2015', 'class': 'i', 'score': '58.72924280174315', 'score_normalized': '0.405771086254601'}]",['PL 3032/2020'],2022-07-06 17:12:42.158664,12,1
501,projeto de lei para limitar o juros do cheque especial,"[{'id': 'INC 172/2020', 'class': 'r', 'score': '69.58741668880324', 'score_normalized': '1.0'}, {'id': 'PRC 201/2013', 'class': 'r', 'score': '68.14029079150784', 'score_normalized': '0.9619152083452048'}, {'id': 'PDL 25/2020', 'class': 'r', 'score': '64.77240393606952', 'score_normalized': '0.8732807160415209'}, {'id': 'PL 5394/2019', 'class': 'r', 'score': '64.74765838486911', 'score_normalized': '0.8726294740427342'}, {'id': 'PL 2308/2011', 'class': 'pr', 'score': '63.43737107296162', 'score_normalized': '0.8381459371402556'}, {'id': 'PL 1393/2011', 'class': 'pr', 'score': '63.43737107296162', 'score_normalized': '0.8381459371402556'}, {'id': 'PL 2519/2020', 'class': 'r', 'score': '62.53010569480002', 'score_normalized': '0.8142689455340169'}, {'id': 'PDL 764/2019', 'class': 'r', 'score': '62.38125531328945', 'score_normalized': '0.8103515698736394'}, {'id': 'PL 2487/2020', 'class': 'r', 'score': '60.824444361612464', 'score_normalized': '0.7693801375667942'}, {'id': 'PL 2352/2020', 'class': 'r', 'score': '60.824444361612464', 'score_normalized': '0.7693801375667942'}, {'id': 'PL 2295/2020', 'class': 'r', 'score': '60.57811101669246', 'score_normalized': '0.7628972502544735'}, {'id': 'PLP 157/2015', 'class': 'r', 'score': '60.30826470470589', 'score_normalized': '0.7557955595238809'}]","['PL 2481/2011', 'PL 2123/2020', 'PLP 291/2016']",2022-07-06 17:29:29.799589,12,3
519,Reintroduzir período de carência de 18 meses para o Fundo Fies para os contratos atuais.,"[{'id': 'PL 10557/2018', 'class': 'r', 'score': '107.84059823407415', 'score_normalized': '1.0'}, {'id': 'PL 10853/2018', 'class': 'r', 'score': '96.0927058750819', 'score_normalized': '0.7669773380243841'}, {'id': 'PL 1132/2020', 'class': 'pr', 'score': '92.74521511043731', 'score_normalized': '0.7005789420330212'}, {'id': 'PL 2284/2019', 'class': 'r', 'score': '90.68910216114732', 'score_normalized': '0.6597953786392561'}, {'id': 'PL 3447/2015', 'class': 'i', 'score': '89.21170488035635', 'score_normalized': '0.6304907990052816'}, {'id': 'PL 3362/2020', 'class': 'r', 'score': '85.23462642603083', 'score_normalized': '0.5516043587832247'}, {'id': 'INC 397/2020', 'class': 'pr', 'score': '85.0545944932585', 'score_normalized': '0.5480333760968613'}, {'id': 'PL 7247/2017', 'class': 'r', 'score': '85.04730047408195', 'score_normalized': '0.5478886972291049'}, {'id': 'PLP 350/2017', 'class': 'r', 'score': '85.0275046344497', 'score_normalized': '0.5474960413291198'}, {'id': 'PL 1460/2020', 'class': 'r', 'score': '84.85540795892635', 'score_normalized': '0.5440824566432754'}, {'id': 'PL 3798/2008', 'class': 'pr', 'score': '84.54279813734242', 'score_normalized': '0.5378817552272931'}, {'id': 'PL 1085/2020', 'class': 'r', 'score': '84.16841523332245', 'score_normalized': '0.5304557678052924'}]",[],2022-07-06 21:23:37.690573,12,0
520,Reconhece a cavalgada e o bumba-meu-boi como patrimônio cultural imaterial brasileiro.,"[{'id': 'INC 1185/2019', 'class': 'r', 'score': '91.4582205713717', 'score_normalized': '1.0'}, {'id': 'INC 877/2007', 'class': 'r', 'score': '91.19693165228848', 'score_normalized': '0.9946441242831106'}, {'id': 'INC 6460/2014', 'class': 'r', 'score': '90.97466627049226', 'score_normalized': '0.9900881493675098'}, {'id': 'INC 3485/2012', 'class': 'r', 'score': '90.7026265201142', 'score_normalized': '0.9845119041207124'}, {'id': 'INC 3214/2012', 'class': 'r', 'score': '90.46468393166772', 'score_normalized': '0.9796345792959715'}, {'id': 'INC 792/2015', 'class': 'r', 'score': '90.39069136925859', 'score_normalized': '0.9781178867028528'}, {'id': 'INC 3038/2012', 'class': 'r', 'score': '90.24867743033793', 'score_normalized': '0.9752068983241886'}, {'id': 'INC 3042/2012', 'class': 'r', 'score': '89.82072473693246', 'score_normalized': '0.9664347642182725'}, {'id': 'PL 7684/2006', 'class': 'r', 'score': '88.63150984793988', 'score_normalized': '0.9420583491430876'}, {'id': 'INC 36/2011', 'class': 'r', 'score': '88.50197289042619', 'score_normalized': '0.939403112757168'}, {'id': 'PL 518/2007', 'class': 'r', 'score': '87.69792644532083', 'score_normalized': '0.92292184426059'}, {'id': 'INC 426/2019', 'class': 'r', 'score': '87.69495727266066', 'score_normalized': '0.9228609824383373'}]",[],2022-07-06 21:26:35.9664,12,0
528,Dar anistia aos estudantes para as dívidas do Fies.,"[{'id': 'INC 1442/2007', 'class': 'r', 'score': '53.39993618219796', 'score_normalized': '1.0'}, {'id': 'PL 1309/2022', 'class': 'r', 'score': '53.30410337356032', 'score_normalized': '0.9967370957858376'}, {'id': 'PL 4974/2009', 'class': 'r', 'score': '52.01636009070773', 'score_normalized': '0.9528921637201764'}, {'id': 'PL 10080/2018', 'class': 'pr', 'score': '50.304218376183385', 'score_normalized': '0.8945973636930983'}, {'id': 'PL 1289/2019', 'class': 'r', 'score': '49.71395792236345', 'score_normalized': '0.8745002450799437'}, {'id': 'INC 806/2020', 'class': 'r', 'score': '48.85934013344678', 'score_normalized': '0.8454023189667882'}, {'id': 'PL 3988/2021', 'class': 'r', 'score': '48.60190905443736', 'score_normalized': '0.8366373358206481'}, {'id': 'PL 15/2022', 'class': 'r', 'score': '48.427075745719755', 'score_normalized': '0.8306846318573571'}, {'id': 'PL 4145/2021', 'class': 'r', 'score': '48.221760395984234', 'score_normalized': '0.823694078941212'}, {'id': 'PL 3458/2021', 'class': 'r', 'score': '47.80513007270073', 'score_normalized': '0.8095086986219339'}, {'id': 'PL 7745/2014', 'class': 'r', 'score': '46.695932717821094', 'score_normalized': '0.7717428773439704'}, {'id': 'PL 2172/2021', 'class': 'r', 'score': '46.26591314457322', 'score_normalized': '0.7571016214143008'}]",[],2022-07-06 21:46:13.545186,12,0
532,Aumenta o valor do Vale Cultura.,"[{'id': 'PL 4682/2012', 'class': 'r', 'score': '54.71633341512691', 'score_normalized': '1.0'}, {'id': 'PL 6138/2016', 'class': 'r', 'score': '48.85128945036107', 'score_normalized': '0.8264996083736287'}, {'id': 'PL 699/2022', 'class': 'r', 'score': '48.17872178193348', 'score_normalized': '0.8066036357997759'}, {'id': 'PL 6877/2006', 'class': 'r', 'score': '45.89566467993215', 'score_normalized': '0.7390659832805054'}, {'id': 'PL 6233/2016', 'class': 'r', 'score': '45.126565961735224', 'score_normalized': '0.7163144183121711'}, {'id': 'PL 6491/2013', 'class': 'i', 'score': '45.09038370579924', 'score_normalized': '0.7152440707388994'}, {'id': 'PL 4152/2001', 'class': 'r', 'score': '43.084182222261006', 'score_normalized': '0.6558963923299469'}, {'id': 'PL 6974/2013', 'class': 'r', 'score': '41.89928810104521', 'score_normalized': '0.6208447208843887'}, {'id': 'PRC 252/2014', 'class': 'i', 'score': '40.55169813862952', 'score_normalized': '0.5809801627266863'}, {'id': 'PL 6531/2009', 'class': 'i', 'score': '39.455772808062164', 'score_normalized': '0.5485603760739381'}, {'id': 'PL 2964/2004', 'class': 'i', 'score': '39.007545070804966', 'score_normalized': '0.5353008526297638'}]",[],2022-07-06 22:01:53.370926,11,0
536,Meia-entrada nos cinemas para autistas.,"[{'id': 'PL 160/2020', 'class': 'r', 'score': '46.59707296769218', 'score_normalized': '1.0'}, {'id': 'PL 3699/2008', 'class': 'r', 'score': '41.85990452883795', 'score_normalized': '0.8206617812318702'}, {'id': 'PL 2125/2007', 'class': 'r', 'score': '41.76712129891062', 'score_normalized': '0.8171492231707626'}, {'id': 'PL 1863/2007', 'class': 'r', 'score': '41.72130111349887', 'score_normalized': '0.8154145771387638'}, {'id': 'PL 932/2011', 'class': 'r', 'score': '41.71103948346903', 'score_normalized': '0.8150260956070297'}, {'id': 'PL 505/2019', 'class': 'r', 'score': '41.675051289076784', 'score_normalized': '0.8136636659695166'}, {'id': 'PL 6173/2019', 'class': 'r', 'score': '41.66735016041957', 'score_normalized': '0.8133721190858211'}, {'id': 'PL 1259/2007', 'class': 'r', 'score': '41.66474169476969', 'score_normalized': '0.813273368621402'}, {'id': 'PL 4442/2004', 'class': 'i', 'score': '41.06862625064415', 'score_normalized': '0.7907058193966792'}, {'id': 'PL 9972/2018', 'class': 'pr', 'score': '41.04330566053622', 'score_normalized': '0.7897472405353345'}, {'id': 'PL 3736/2004', 'class': 'i', 'score': '40.86417593754335', 'score_normalized': '0.7829658043536523'}, {'id': 'PL 3742/2019', 'class': 'r', 'score': '40.739549837403246', 'score_normalized': '0.778247749021731'}]",[],2022-07-06 22:13:02.775659,12,0
541,"Estabelecer equivalência automática de diplomas para países do Mercosul e para Portugal, sem que seja necessário reconhecer os diplomas de nível superior destes países no Brasil.","[{'id': 'PL 1874/2019', 'class': 'r', 'score': '163.42308020740623', 'score_normalized': '1.0'}, {'id': 'PL 1678/2022', 'class': 'r', 'score': '135.8648231223255', 'score_normalized': '0.6484430186933161'}, {'id': 'PL 7723/2010', 'class': 'r', 'score': '132.8726489345464', 'score_normalized': '0.6102722547820932'}, {'id': 'PL 4620/2004', 'class': 'r', 'score': '132.0673710819634', 'score_normalized': '0.5999994334605855'}, {'id': 'INC 2787/2012', 'class': 'r', 'score': '130.2922356820277', 'score_normalized': '0.5773542697738777'}, {'id': 'PL 4880/2020', 'class': 'r', 'score': '126.62111203763614', 'score_normalized': '0.5305222389077244'}, {'id': 'INC 2777/2012', 'class': 'r', 'score': '124.7299395632544', 'score_normalized': '0.5063968058597881'}, {'id': 'PL 4872/2009', 'class': 'r', 'score': '124.40857032908245', 'score_normalized': '0.5022971417372882'}, {'id': 'INC 2667/2016', 'class': 'r', 'score': '123.54921337808987', 'score_normalized': '0.4913344406265775'}, {'id': 'INC 3536/2004', 'class': 'r', 'score': '122.85608527545419', 'score_normalized': '0.48249229859019493'}, {'id': 'PL 5132/2009', 'class': 'i', 'score': '118.48185868527678', 'score_normalized': '0.4266908779543915'}, {'id': 'PL 3845/2012', 'class': 'r', 'score': '118.07130769657876', 'score_normalized': '0.4214535341770418'}]",[],2022-07-06 22:29:41.812974,12,0
